Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags,Price_EUR,Tag_Region,Rating,Unit,Section,ComplexList
The Harbour Masters House,http://www.bandbireland.com/accommodation/28182/the-harbour-masters-house,3.53579E+11,-7.959420368,53.21945413,Offaly,Shannon Harbour,Republic of Ireland,"B&B,B&B Ireland",1128,"B&B,B&B Ireland_Offaly",2,Zone,99,"[9, 5, 5, 4, 3]"
Abhainn Rí Cottages,https://www.abhainn-ri.com/,+353(0)45867147,-6.562752801,53.09887501,Wicklow,Hollywood,Republic of Ireland,Self Catering Accommodation,886,Self Catering Accommodation_Wicklow,3,Lot,22,"[0, 7]"
Bellbridge House Hotel,http://www.bellbridgehotelclare.com,+353(0)657084038,-9.429529063,52.83769056,Clare,Spanish Point,Republic of Ireland,Hotel,1191,Hotel_Clare,3,Sect,58,"[0, 3, 6, 7, 7]"
Dunkerron Holiday Homes,http://www.rentacottage.ie/self-catering/index.php?ziua=&luna=&an=&ziual=&lunal=&anl=&regiunea=...&town=Kenmare&price2=&tara=Ireland&search_property=1&user=search1,+353(0)61411109,-9.622331,51.877584,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation,1057,Self Catering Accommodation_Kerry,3,Lot,99,"[0, 2, 4, 0]"
Tower View B&B,http://towerviewbnb.com,+353(0)667131955,-9.670952536,52.44532312,Kerry,Ballyduff,Republic of Ireland,"B&B,B&B Ireland",991,"B&B,B&B Ireland_Kerry",5,Lot,90,"[3, 9, 3]"
Milk Harbour Holidays,http://milkharbourholidays.ie,+353(0)719173339,-8.497623636,54.41517053,Sligo,Grange,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1142,"Self Catering Accommodation,Welcome Standard_Sligo",5,Sect,60,"[7, 6, 8, 8, 2]"
Kilkee Bay Hotel,https://www.kilkeebayhotel.com/,+353(0)659060020,-9.641221411,52.6778085,Clare,Kilkee,Republic of Ireland,Hotel,909,Hotel_Clare,3,Zone,20,"[5, 9, 0]"
Inchiquin House,http://www.irishlandmark.com/property/inchiquin-house/,35316704733,-9.066254355,52.96046337,Clare,Corofin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1033,"Self Catering Accommodation,Welcome Standard_Clare",3,Sect,9,"[2, 2, 7]"
Ravine Hotel,https://www.facebook.com/ravinehotelandnelliesbar,+353(0)657074043,-9.289899983,53.03019971,Clare,Lisdoonvarna,Republic of Ireland,Hotel,771,Hotel_Clare,3,Blk,26,"[7, 9]"
The Europe Hotel & Resort,http://www.theeurope.com,+353(0)646671300,-9.571823765,52.07023456,Kerry,Fossa,Republic of Ireland,Hotel,1178,Hotel_Kerry,1,Lot,7,"[1, 1, 4, 5, 7]"
The Dunloe Hotel & Gardens,http://www.thedunloe.com,+353(0)646644111,-9.628298765,52.061283,Kerry,Beaufort,Republic of Ireland,Hotel,974,Hotel_Kerry,3,Blk,20,"[1, 9, 9]"
Upton Court Holiday Cottages,http://www.uptoncourt.ie/cottages,+353(0)539130128,-6.280268,52.517509,Wexford,Kilmuckridge,Republic of Ireland,Self Catering Accommodation,1069,Self Catering Accommodation_Wexford,2,Zone,8,"[6, 9, 4, 1]"
Aherlow House Hotel,http://www.aherlowhouse.ie,+353(0)6256153,-8.191912138,52.42442628,Tipperary,Glen Of Aherlow,Republic of Ireland,Hotel,876,Hotel_Tipperary,1,Lot,76,"[4, 7, 7, 4]"
Kilbora B&B,https://www.bandbireland.com/accommodation/26642/kilbora,3.53861E+11,-6.4673045,52.599898,Wexford,Camolin,Ireland,"B&B,B&B Ireland",1120,"B&B,B&B Ireland_Wexford",1,Lot,59,"[4, 6, 6]"
Glengarriff Park Hotel & Spa,http://www.glengarriffpark.com,+353(0)2763000,-9.549663,51.750359,Cork,Glengarriff,Republic of Ireland,Hotel,644,Hotel_Cork,3,Blk,52,"[5, 9, 2, 1]"
Glenlo Abbey Hotel & Estate,https://www.glenloabbeyhotel.ie/,35391519600,-9.098559728,53.30040497,Galway,Galway City,Republic of Ireland,Hotel,668,Hotel_Galway,1,Sect,81,"[9, 6, 4, 3, 4]"
Bridge House Hotel Spa and Leisure Club,http://www.bridgehouse.com,3.53579E+11,-7.4932156,53.2747725,Offaly,Tullamore,Ireland,Hotel,904,Hotel_Offaly,4,Zone,41,"[5, 2]"
Waterford Castle Garden Lodges & Golf Resort,http://www.waterfordcastleresort.com/Luxury-lodges.html,+353(0)51878203,-7.05941,52.253375,Waterford,Little Island,Republic of Ireland,Self Catering Accommodation,1040,Self Catering Accommodation_Waterford,3,Sect,40,"[5, 9, 2]"
Temple Gate Hotel,http://www.templegatehotel.com,+353(0)656823300,-8.98143238,52.84387926,Clare,Ennis,Republic of Ireland,Hotel,1086,Hotel_Clare,2,Div,21,"[5, 9, 3, 9, 6]"
Hannons Hotel,http://hannonshotel.com,+353(0)906637644,-8.168039979,53.62333589,Roscommon,,Ireland,Hotel,864,Hotel_Roscommon,4,Blk,45,"[5, 4, 5, 8]"
Oakfield B&B,https://oakfieldkenmare.com/,+353(0)646641262,-9.6361319,51.847375,Kerry,,Ireland,"B&B,B&B Ireland",990,"B&B,B&B Ireland_Kerry",3,Blk,18,"[0, 6, 8, 7, 4]"
Center Parcs Longford Forest,http://centerparcs.ie/discover-center-parcs/holiday-locations/longford-forest.html,3.53189E+12,-7.706019282,53.55140681,Longford,Newcastle,Republic of Ireland,Activity Holiday Accommodation,932,Activity Holiday Accommodation_Longford,4,Div,59,"[6, 6, 3]"
Grove Cottage at The Lodge,http://grovecottagetullow.com/,+353(0)868064905,-6.733433458,52.80883413,Carlow,Tullow,Republic of Ireland,"Self Catering Accommodation,Welcome Standard",1177,"Self Catering Accommodation,Welcome Standard_Carlow",4,Blk,99,"[3, 0, 0]"
Rivendell Bed and Breakfast,https://www.facebook.com/RahultonsIndianRestaurantAndBB?ref=hl,3.535E+11,-7.372375255,54.11625066,Cavan,Belturbet,Republic of Ireland,"B&B,B&B Ireland",993,"B&B,B&B Ireland_Cavan",1,Sect,53,"[4, 5]"
Kinsale Hotel & Spa,https://www.facebook.com/KinsaleHotelandSpa,+353(0)214706000,-8.465532,51.698582,Cork,Kinsale,Republic of Ireland,Hotel,850,Hotel_Cork,2,Lot,30,"[9, 2, 3]"
Trim Castle Hotel,https://www.trimcastlehotel.com/,+353(0)469483000,-6.791041,53.553911,Meath,Trim,Republic of Ireland,Hotel,1182,Hotel_Meath,3,Blk,69,"[2, 5]"
White Sands Hotel (Kerry),http://www.whitesands.ie,+353(0)667133102,-9.833434201,52.38903885,Kerry,,Republic of Ireland,Hotel,664,Hotel_Kerry,5,Sect,82,"[3, 6, 8]"
Zuni Restaurant and Boutique Hotel,https://www.facebook.com/ZuniRestaurantHotel,+353(0)567723999,-7.251932,52.649611,Kilkenny,Kilkenny City,Republic of Ireland,Hotel,1191,Hotel_Kilkenny,1,Zone,47,"[1, 2]"
Mullingar Park Hotel,https://www.mullingarparkhotel.com/,3.53449E+11,-7.3032535,53.5228043,Westmeath,Mullingar,Ireland,Hotel,692,Hotel_Westmeath,1,Blk,25,"[9, 1, 0, 5]"
Springhill Court Hotel,http://www.springhillcourt.com,+353(0)567721122,-7.251308636,52.63197298,Kilkenny,Kilkenny City,Republic of Ireland,Hotel,773,Hotel_Kilkenny,5,Zone,71,"[5, 9, 6, 0, 4]"
An Chúirt Hotel,http://www.gweedorecourthotel.com,+353(0)749532900,-8.222411,55.048543,Donegal,Gweedore,Republic of Ireland,Hotel,1093,Hotel_Donegal,5,Sect,19,"[5, 1, 1, 6, 4]"
The Heritage,http://www.theheritage.com,+353(0)578645500,-7.150751,53.13234,Laois,Killenard,Republic of Ireland,Hotel,1040,Hotel_Laois,1,Div,99,"[3, 3, 6, 0]"
Carlingford Adventure Centre,http://www.carlingfordadventure.com,+353(0)429373100,-6.186241,54.040061,Louth,Carlingford,Republic of Ireland,Hostel,1183,Hostel_Louth,3,Blk,32,"[3, 7, 7]"
Hunters Hotel,http://www.hunters.ie,+353(0)40440106,-6.084139254,53.00638334,Wicklow,Rathnew,Republic of Ireland,Hotel,1050,Hotel_Wicklow,4,Zone,35,"[2, 2, 2]"
Hotel Isaacs,https://www.hotelisaacscork.com/,+353(0)214500011,-8.468089,51.901594,Cork,Cork City,Republic of Ireland,Hotel,982,Hotel_Cork,1,Blk,72,"[7, 0, 0]"
Ardmore Country House Hotel,http://www.ardmorecountryhouse.com,+353(0)9825994,-9.552036,53.79608,Mayo,Westport,Republic of Ireland,Hotel,808,Hotel_Mayo,2,Zone,2,"[2, 8, 7, 7]"
Woodlands Hotel,http://www.woodlandshotel.ie,+353(0)51392700,-7.064407,52.239195,Waterford,Waterford City,Republic of Ireland,Hotel,602,Hotel_Waterford,2,Div,21,"[4, 4, 1]"
Radisson Blu Hotel Letterkenny,https://www.facebook.com/RadissonBluLetterkenny/,+353(0)749194444,-7.733528,54.947011,Donegal,Letterkenny,Republic of Ireland,Hotel,674,Hotel_Donegal,4,Lot,13,"[8, 2, 0, 5]"
Dunboyne Castle Hotel and Spa,http://www.dunboynecastlehotel.com,+353(0)18013500,-6.477468,53.417146,Meath,Dunboyne,Republic of Ireland,Hotel,778,Hotel_Meath,2,Blk,39,"[7, 8, 9]"
Westenra Arms Hotel,http://www.westenrahotel.com,+353(0)4774400,-6.969160596,54.24878512,Monaghan,,Republic of Ireland,Hotel,624,Hotel_Monaghan,3,Div,55,"[9, 1, 3]"
Riverside Park Hotel and Leisure Club,https://www.riversideparkhotel.com,+353(0)539237800,-6.566902,52.497528,Wexford,Enniscorthy,Republic of Ireland,Hotel,905,Hotel_Wexford,2,Blk,18,"[9, 6, 3]"
The Galmont Hotel & Spa,https://www.thegalmont.com/,35391538300,-9.043548,53.273933,Galway,Galway City,Republic of Ireland,Hotel,1067,Hotel_Galway,4,Div,35,"[7, 6]"
The Gandon Inn,http://www.gandoninn.com,+353(0)578626622,-7.179547,53.092044,Laois,Emo,Republic of Ireland,Hotel,1178,Hotel_Laois,1,Div,77,"[4, 1, 3, 6, 2]"
Dunmore House & Gardens,http://dunmoregardens.ie,+353(0)838028625,-7.421629087,54.95427574,Donegal,Dunmore,Ireland,"B&B,Welcome Standard",894,"B&B,Welcome Standard_Donegal",2,Lot,94,"[8, 5]"
Westlodge Hotel & Estate,https://www.westlodgehotel.ie/,+353(0)2750360,-9.474826709,51.67253737,Cork,Bantry,Republic of Ireland,Hotel,1125,Hotel_Cork,2,Lot,2,"[5, 7, 0]"
Kilbrackan Arms Hotel,http://www.kilbrackanarms.com,+353(0)494339737,-7.644395728,53.97693042,Leitrim,Carrigallen,Republic of Ireland,Hotel,1192,Hotel_Leitrim,5,Lot,63,"[2, 0, 0]"
Granville Hotel,https://www.granvillehotel.ie/en/,+353(0)51305555,-7.112330239,52.26206606,Waterford,Waterford City,Republic of Ireland,Hotel,1116,Hotel_Waterford,5,Lot,3,"[5, 5, 7]"
Rochestown Park Hotel,http://www.rochestownpark.com,+353(0)214890800,-8.424729374,51.87942073,Cork,Douglas,Republic of Ireland,Hotel,879,Hotel_Cork,3,Blk,52,"[5, 8, 6]"
Kenmare Coastal Holiday Cottages,http://www.kenmarecoastalholidaycottages.com/,3.53579E+11,-9.602,51.874923,Kerry,,Ireland,Self Catering Accommodation,795,Self Catering Accommodation_Kerry,1,Lot,88,"[2, 7, 6, 5, 0]"
Court Yard Hotel,https://www.facebook.com/CourtYardHotel/,+353(0)16295100,-6.488791,53.364022,Kildare,Leixlip,Republic of Ireland,Hotel,1187,Hotel_Kildare,4,Div,80,"[8, 6, 0, 2]"
New Park Hotel,http://www.newparkhotel.ie,+353(0)911875380,-8.747395006,53.29745105,Galway,Athenry,Ireland,Hotel,745,Hotel_Galway,3,Lot,24,"[8, 4, 8, 7]"
Powers the Pot Caravan and Camping Park,https://www.powersthepot.com/,+353(0)526123085,-7.622709,52.32725,Tipperary,Clonmel,Republic of Ireland,Camping,847,Camping_Tipperary,5,Div,26,"[1, 9, 5]"
Westport Woods Hotel & Spa,https://www.facebook.com/westportwoodshotel,+353(0)9825811,-9.541188013,53.79924001,Mayo,Westport,Republic of Ireland,Hotel,644,Hotel_Mayo,2,Zone,78,"[9, 4, 0, 9, 5]"
Maudlins House Hotel,http://www.maudlinshousehotel.ie,+353(0)45896999,-6.640285,53.231674,Kildare,Naas,Republic of Ireland,Hotel,1077,Hotel_Kildare,5,Div,82,"[5, 0]"
Carrolls Hotel,http://www.carrollsknocktopher.com,+353(0)567768082,-7.217756,52.485853,Kilkenny,Knocktopher,Republic of Ireland,Hotel,990,Hotel_Kilkenny,5,Sect,28,"[3, 4, 5]"
Kenmare Bay Cottages,http://www.kenmarebayhotel.com/kenmare-self-catering/,+353(0)646641300,-9.602393,51.88135,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation,650,Self Catering Accommodation_Kerry,2,Lot,1,"[3, 7, 9, 7, 2]"
Inchydoney Island Lodge & Spa,https://www.facebook.com/InchydoneyIsland,+353(0)238833143,-8.862292,51.597367,Cork,Clonakilty,Republic of Ireland,Hotel,733,Hotel_Cork,4,Zone,45,"[2, 4, 6, 2]"
Inchydoney Island Apartments,https://www.inchydoneyisland.com,+353(0)238833143,-8.862292,51.597367,Cork,Inchydoney,Republic of Ireland,Self Catering Accommodation,933,Self Catering Accommodation_Cork,2,Lot,62,"[8, 7]"
Castle Quay,https://www.facebook.com/CastleQuayHolidayHomes,+353(0)879312322,-8.603733,51.700628,Cork,Ballinadee,Republic of Ireland,Self Catering Accommodation,924,Self Catering Accommodation_Cork,2,Sect,44,"[3, 2]"
Kildare House Hotel,http://www.kildarehousehotel.ie,+353(0)45520002,-6.906958702,53.15567488,Kildare,Kildare Town,Ireland,Hotel,1082,Hotel_Kildare,2,Sect,93,"[9, 6, 4, 0, 2]"
Cois Lí,https://www.coisli.com,+353(0)667126894,-9.656509583,52.25991663,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland",759,"B&B,B&B Ireland_Kerry",4,Div,81,"[7, 0]"
Shelmalier House,http://shelmalierhouse.com,3.53906E+11,-7.9048643,53.4226745,Westmeath,Athlone,Ireland,"B&B,B&B Ireland",1155,"B&B,B&B Ireland_Westmeath",2,Sect,78,"[9, 3, 6, 8]"
Birchgrove House,http://birchgrove-bnb.com,+353(0)91790238,-8.905555971,53.27603598,Galway,Oranmore,Republic of Ireland,"B&B,B&B Ireland",867,"B&B,B&B Ireland_Galway",4,Div,3,"[4, 2, 4]"
Springfield Lodge,http://springfieldlodgebb.com/,+353(0)646632944,-9.487922283,52.05398841,Kerry,Ballycasheen,Republic of Ireland,"B&B,B&B Ireland",1094,"B&B,B&B Ireland_Kerry",3,Zone,85,"[6, 2, 5, 7, 0]"
Fern Rock,http://stayatfernrock.com/,+353(0)669761848,-9.758141593,52.12912338,Kerry,Milltown,Republic of Ireland,"B&B,B&B Ireland",743,"B&B,B&B Ireland_Kerry",4,Lot,75,"[2, 2, 4, 5, 9]"
Redwood,http://redwoodireland.com/,+353(0)646634754,-9.516521729,52.09574718,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland",622,"B&B,B&B Ireland_Kerry",5,Zone,40,"[2, 3]"
Glen Ross Caravan and Camping Park,http://www.campingkerry.com,+353(0)871376865,-9.937182,52.059178,Kerry,Glenbeigh,Republic of Ireland,Camping,633,Camping_Kerry,1,Blk,59,"[9, 4, 6, 9, 8]"
Dalton Inn Hotel,http://www.daltoninn.com/welcome.html,+353(0)949371488,-8.997565541,53.72179918,Mayo,Claremorris,Republic of Ireland,Hotel,823,Hotel_Mayo,5,Zone,82,"[5, 9, 2, 3]"
Scotts Holiday Homes,https://www.donegalcottageholidays.com/murvaghbeach,3.5375E+11,-8.158612,54.595941,Donegal,Murvagh,Republic of Ireland,Self Catering Accommodation,1172,Self Catering Accommodation_Donegal,1,Blk,90,"[0, 5, 8, 1]"
Broadhaven Bay Hotel,http://www.broadhavenbay.com,+353(0)9720600,-9.976877,54.218164,Mayo,Belmullet,Republic of Ireland,Hotel,629,Hotel_Mayo,3,Zone,55,"[4, 8, 6, 1, 7]"
Moat Farm Caravan and Camping Park,,+353(0)45404727,-6.614989392,53.02107237,Wicklow,Donard,Republic of Ireland,Camping,821,Camping_Wicklow,2,Lot,5,"[2, 8]"
Bay View Hotel (Ballycotton),http://www.thebayviewhotel.com,+353(0)214646746,-8.004682288,51.82789088,Cork,Ballycotton,Republic of Ireland,Hotel,665,Hotel_Cork,4,Zone,62,"[0, 3, 0, 2, 9]"
Inishbofin House Hotel,http://www.inishbofinhouse.com,+353(0)9545809,-10.206115,53.613712,Galway,Inishbofin Island,Republic of Ireland,Hotel,1159,Hotel_Galway,4,Blk,68,"[6, 8]"
The Killeshin Hotel,http://www.thekilleshin.com,+353(0)578631200,-7.27226,53.040231,Laois,Killeshin,Republic of Ireland,Hotel,1005,Hotel_Laois,5,Sect,6,"[3, 6, 4, 1, 2]"
Norlands,https://www.bandbireland.com/accommodation/26011/norlands,+353(0)51391132,-7.140554362,52.17353717,Waterford,Tramore,Republic of Ireland,"B&B,B&B Ireland",1058,"B&B,B&B Ireland_Waterford",3,Zone,81,"[6, 5, 7, 6]"
Old Orchard Lodge,http://oldorchardlodgebedandbreakfast.com/,+353(0)539133468,-6.354936429,52.24286997,Wexford,Kilrane,Republic of Ireland,"B&B,B&B Ireland",1028,"B&B,B&B Ireland_Wexford",5,Blk,20,"[2, 9, 9]"
The Metropole Hotel,https://twitter.com/@MetropoleCork,+353(0)214643700,-8.467587974,51.90130927,Cork,Cork City,Republic of Ireland,Hotel,994,Hotel_Cork,2,Lot,89,"[7, 1]"
Castlerosse Park Resort Hotel,http://www.castlerosse.ie,+353(0)646631144,-9.53999714,52.06620644,Kerry,Killarney,Republic of Ireland,Hotel,1065,Hotel_Kerry,2,Blk,55,"[5, 6, 7, 6, 2]"
Moycarn Lodge and Marina,http://www.moycarnlodge.ie,3.5391E+11,-8.197103,53.321448,Galway,Ballinasloe,Republic of Ireland,Hotel,604,Hotel_Galway,2,Lot,32,"[5, 5, 3, 0, 5]"
Connemara Sands,https://www.facebook.com/connemarasandshotel/,+353(0)9523030,-10.07749948,53.43825089,Galway,Ballyconneely,Ireland,Hotel,1120,Hotel_Galway,3,Lot,6,"[6, 3, 9]"
Rathkeale House Hotel,http://www.rathkealehousehotel.ie,+353(0)6963333,-8.940996614,52.522295,Limerick,Rathkeale,Republic of Ireland,Hotel,1044,Hotel_Limerick,4,Div,2,"[4, 7, 6, 6]"
La Mirage,,+353(0)2750688,-9.429728,51.715094,Cork,Ballylickey,Republic of Ireland,B&B,1044,B&B_Cork,5,Lot,74,"[9, 3, 4, 2]"
Old Ground Hotel,https://www.facebook.com/OldGround/,+353(0)656828127,-8.983300839,52.84220985,Clare,Ennis,Republic of Ireland,Hotel,836,Hotel_Clare,2,Blk,38,"[9, 6, 2, 9]"
The Mustard Seed,http://www.mustardseed.ie,+353(0)6968508,-8.867034,52.475325,Limerick,Ballingarry,Republic of Ireland,Hotel,1081,Hotel_Limerick,2,Blk,84,"[4, 1, 4, 8, 5]"
Billeragh House,,+353(0)870523499,-9.510009,52.419712,Kerry,Listowel,Republic of Ireland,Hostel,829,Hostel_Kerry,5,Zone,23,"[1, 9]"
Croagh Patrick Hostel,http://www.facebook.com/croaghpatrickhostel,+353(0)9864756,-9.636875147,53.77883254,Mayo,Murrisk,Ireland,Hostel,629,Hostel_Mayo,3,Zone,92,"[6, 3, 0]"
Ballinalacken Castle,http://www.ballinalackencastle.com,+353(0)657074025,-9.341187962,53.04630773,Clare,Doolin,Republic of Ireland,Hotel,1145,Hotel_Clare,2,Lot,94,"[6, 3, 6]"
Tara Hotel,http://www.tarahotel.ie,+353(0)749741700,-8.440952,54.63685,Donegal,Killybegs,Republic of Ireland,Hotel,740,Hotel_Donegal,5,Blk,11,"[3, 2, 2]"
Kiltevna House,http://kiltevna-bnb.com/,+353(0)91588477,-9.062206,53.264275,Galway,Galway City,Republic of Ireland,"B&B,B&B Ireland",661,"B&B,B&B Ireland_Galway",3,Blk,65,"[7, 3, 7]"
Sandhouse Hotel,http://www.sandhouse.ie,+353(0)719851777,-8.210116601,54.55386383,Donegal,Rossnowlagh,Republic of Ireland,Hotel,973,Hotel_Donegal,5,Zone,94,"[3, 9, 8]"
McKevitts Village Hotel,http://www.mckevitts.ie/,+353(0)429373116,-6.186986245,54.0403456,Louth,Carlingford,Republic of Ireland,Hotel,740,Hotel_Louth,5,Div,32,"[2, 7, 0]"
Dingle Bay Hotel,http://www.dinglebayhotel.com,+353(0)669151231,-10.273908,52.139533,Kerry,Dingle,Republic of Ireland,Hotel,1115,Hotel_Kerry,5,Div,7,"[5, 6, 1]"
Keel Holiday Cottages,http://www.mayoholidays.com,+353(0)949032054,-10.07831958,53.97402165,Mayo,,Republic of Ireland,Self Catering Accommodation,866,Self Catering Accommodation_Mayo,3,Lot,87,"[2, 1]"
Clayton Hotel Cork City,https://www.facebook.com/claytonhotelcork/,+353(0)214224900,-8.465064,51.898737,Cork,Cork City,Republic of Ireland,Hotel,602,Hotel_Cork,4,Div,47,"[9, 2, 4, 2]"
Cliff House Hotel,http://www.cliffhousehotel.com,+353(0)6827777,-9.673390323,52.51444925,Kerry,Ballybunion,Republic of Ireland,Hotel,1171,Hotel_Kerry,5,Blk,3,"[7, 2]"
East Village Hotel,http://www.eastvillage.ie/Sleep.aspx,+353(0)214367000,-8.434259,51.877766,Cork,,Republic of Ireland,Hotel,909,Hotel_Cork,2,Div,84,"[6, 8, 1, 5]"
The River Lee Hotel,https://www.doylecollection.com/hotels/the-river-lee-hotel,+353(0)214252700,-8.484986,51.89585,Cork,Western Road,Republic of Ireland,Hotel,758,Hotel_Cork,1,Sect,68,"[4, 0, 2, 7, 7]"
Airport Manor B&B,http://airportmanorbandb.com,+353(0)868800578,-8.867313936,52.71325362,Clare,Shannon Town,Republic of Ireland,"B&B,B&B Ireland",1007,"B&B,B&B Ireland_Clare",2,Lot,7,"[1, 2, 2]"
Kilkea Castle Estate and Golf Club,https://kilkeacastle.ie,+353(0)599145600,-6.886693983,52.94336057,Kildare,Kilkea,Ireland,Hotel,918,Hotel_Kildare,4,Div,26,"[8, 0, 7, 7]"
Gateway Hotel,https://www.gatewayswinford.com/,3.53949E+11,-8.9506232,53.9447731,Mayo,Swinford,Ireland,Hotel,617,Hotel_Mayo,3,Div,2,"[8, 0, 6, 1]"
Markree Castle,http://www.markreecastle.ie,+353(0)719167800,-8.46172,54.174065,Sligo,Collooney,Republic of Ireland,Hotel,1056,Hotel_Sligo,1,Sect,95,"[4, 0, 7, 7, 4]"
Foyles Hotel,http://www.facebook.com/pages/Foyles-Hotel/169681593088926,+353(0)9521801,-10.02271322,53.4886117,Galway,Clifden,Republic of Ireland,Hotel,841,Hotel_Galway,3,Blk,3,"[0, 9, 1]"
Riversdale Farm B&B,http://www.riversdaleholidays.com,+353(0)719644122,-7.794931,54.029499,Leitrim,Ballinamore,Republic of Ireland,"B&B,Welcome Standard",1020,"B&B,Welcome Standard_Leitrim",1,Blk,79,"[5, 6, 6, 8, 0]"
Meadow Court,http://www.meadowcourthotel.com,+353(0)91841051,-8.636213,53.210269,Galway,Loughrea,Republic of Ireland,Hotel,1138,Hotel_Galway,3,Zone,51,"[0, 9, 2, 8, 0]"
The Twelve,http://www.thetwelvehotel.ie,+353(0)91597000,-9.152562,53.251447,Galway,,Republic of Ireland,Hotel,966,Hotel_Galway,3,Lot,58,"[5, 9, 1]"
The Glencarn Hotel,http://www.theglencarnhotel.ie,+353(0)429746666,-6.740101,54.121045,Monaghan,Castleblayney,Republic of Ireland,Hotel,1003,Hotel_Monaghan,4,Lot,81,"[6, 0]"
Fiddle & Bow Hotel,http://fiddleandbow.ie/,+353(0)656700200,-9.374942232,53.01684091,Clare,Roadford,Republic of Ireland,Hotel,753,Hotel_Clare,3,Div,89,"[0, 9, 5, 9, 1]"
Sive Hostel,https://sive-hostel.business.site/,+353(0)669472717,-10.220842,51.948051,Kerry,Cahersiveen,Republic of Ireland,Hostel,742,Hostel_Kerry,3,Lot,13,"[4, 0, 1]"
Mulroy Woods Hotel,https://www.mulroywoodshotel.com,+353(0)749153313,-7.680837682,55.07649624,Donegal,Milford,Republic of Ireland,Hotel,849,Hotel_Donegal,4,Lot,2,"[7, 7, 0]"
Leens Hotel,http://www.leensabbeyfeale.com,+353(0)6831121,-9.300899009,52.38501894,Limerick,Abbeyfeale,Republic of Ireland,Hotel,1112,Hotel_Limerick,4,Div,13,"[6, 3]"
"Yeats Country Hotel, Spa and Leisure Club",https://www.yeatscountryhotel.com,3.53719E+11,-8.5652251,54.3059945,Sligo,Rosses Point,Ireland,Hotel,915,Hotel_Sligo,5,Sect,68,"[2, 3, 2, 2, 7]"
Casey's Hotel,http://www.caseyshotelglengarriff.ie,+353(0)2763010,-9.551403594,51.74987319,Cork,Glengarriff,Republic of Ireland,Hotel,809,Hotel_Cork,2,Div,57,"[6, 0, 5]"
Manor West Hotel Spa & Leisure Club,http://www.manorwesthotel.ie,3.53667E+11,-9.6762406,52.2640488,Kerry,Tralee,Ireland,Hotel,1068,Hotel_Kerry,3,Blk,9,"[9, 4, 1]"
Inch Beach House,http://www.inchbeach.com/inch_beach_guest_house.html,+353(0)669158118,-9.983541559,52.14322371,Kerry,Tralee,Ireland,"B&B,Welcome Standard",1112,"B&B,Welcome Standard_Kerry",2,Sect,24,"[1, 9, 3, 7]"
Willowbrook Glamping and Hideaways,http://willowbrookglamping.ie,3.5395E+11,-8.602160068,53.86686728,Roscommon,Ballaghaderreen,Republic of Ireland,"Camping,Welcome Standard,Glamping",1142,"Camping,Welcome Standard,Glamping_Roscommon",3,Sect,54,"[4, 5, 1, 0]"
Wolseley Manor,"http://www.dreamireland.com/site/Wolseley_Manor_Holiday_Lodges_at_Mount_Wolseley_Hotel,_Spa_and_Golf_Resort.21994.html",+353(0)646641170,-6.730272,52.791031,Carlow,Tullow,Republic of Ireland,Self Catering Accommodation,779,Self Catering Accommodation_Carlow,1,Div,73,"[9, 8, 3, 3, 3]"
Mount Wolseley Hotel Spa & Golf Resort,http://www.mountwolseley.ie,+353(0)599180100,-6.731364,52.791025,Carlow,Tullow,Republic of Ireland,Hotel,1026,Hotel_Carlow,3,Blk,34,"[6, 7, 9, 3]"
